"protein","beta","se","t_stat","p_value","n_obs","fdr","rank_metric"
"SPG21",0.0450786211122829,0.0188896282473599,2.38642182482249,0.0249005051045575,27,0.896531207390823,1.60379184318952
"SERPINB1",0.0022081224534726,0.000934797926013883,2.36213880243441,0.0262648353229561,27,0.896531207390823,1.5806253178213
"CCDC126",0.0426952542871196,0.0180858700259452,2.36069673318844,0.026347973722948,27,0.896531207390823,1.57925277835579
"SERPINA9",0.0310050181044266,0.0131618215912534,2.35567834508794,0.0266391774787793,27,0.896531207390823,1.5744791887338
"MYOM2",0.0814538876230224,0.0347442829063802,2.34438246552686,0.0273054603844298,27,0.896531207390823,1.56375049663322
"ATRN",0.000174518506737355,7.45212354273432e-05,2.34186276886817,0.0274561485413152,27,0.896531207390823,1.56136038423571
"HBB",0.00277377658532903,0.00119142462823831,2.32811754901395,0.0282916417442857,27,0.896531207390823,1.54834185000515
"DCTN2",0.0618501744771367,0.026683841111971,2.31788872589971,0.0289283976802819,27,0.896531207390823,1.53867562089345
"B4GALT5",0.024640680748849,0.0107087314497947,2.30098969839433,0.0300090920830467,27,0.896531207390823,1.52274714383831
"GALNT13",0.000106461126902142,4.62803630107961e-05,2.30035202786345,0.0300505826096886,27,0.896531207390823,1.52214710363728
"SLC22A16",0.00911135578982975,0.00398539706890402,2.28618519868972,0.0309859421486449,27,0.896531207390823,1.50883529429445
"ST6GALNAC4",0.0211713234668452,0.00927250199049612,2.28323741408142,0.0311838688007507,27,0.896531207390823,1.50607000542084
"GTF2A2",0.0196644043340499,0.00861346523333677,2.28298411862657,0.0312009296816663,27,0.896531207390823,1.50583246528918
"ENDOU",0.0783427080482035,0.0344315102857736,2.27532011805399,0.0317211760150122,27,0.896531207390823,1.49865072023959
"REG3A",0.000294836950389483,0.000129589445176829,2.27516176172502,0.0317320082265034,27,0.896531207390823,1.49850244179527
"METRNL",0.000167560439513687,7.39761773037759e-05,2.26505945049872,0.0324300364716386,27,0.896531207390823,1.4890525629082
"CEP20",0.0102084718664432,0.0045097937737391,2.26362276827112,0.0325304304326407,27,0.896531207390823,1.48771019022924
"ADAT2",0.0533205067581301,0.0235575842618655,2.26341148419213,0.0325452185446692,27,0.896531207390823,1.4875128077778
"PRSS8",0.00165896182301507,0.000733578196917921,2.26146555334535,0.0326817047006522,27,0.896531207390823,1.48569529844385
"ETNK2",0.0104459802033611,0.00463121782813981,2.25555795278947,0.033099249351192,27,0.896531207390823,1.48018185535817
"LILRB2 2",0.225936408756533,0.10040995237565,2.25013958687349,0.0334864656809194,27,0.896531207390823,1.47513068752353
"PKN1",0.0242891673024118,0.0108041386825481,2.24813546142703,0.0336307257381253,27,0.896531207390823,1.47326376067637
"VCAM1",0.00157451231615824,0.000700440060888674,2.24789015374221,0.0336484220284803,27,0.896531207390823,1.47303529757351
"TMEM190",0.030909793589097,0.0137720332110986,2.24438854563518,0.0339019472945658,27,0.896531207390823,1.46977535563184
"FAM3A",0.0403647896268585,0.0180677320830787,2.23408170108202,0.0346582699333106,27,0.896531207390823,1.46019312013247
"TNNI3 2",0.0510247757400701,0.0229403281979188,2.22423913467372,0.0353947543907514,27,0.896531207390823,1.45106109695602
"CTSC 2",0.0722736421054833,0.0325046173960089,2.22348847319019,0.035451500869247,27,0.896531207390823,1.45036537386782
"TMED10",6.03618815722169e-05,2.71526676664122e-05,2.22305529290164,0.0354842847048896,27,0.896531207390823,1.44996394489051
"MDGA1",4.22764340804602e-05,1.91088693142076e-05,2.21239851428715,0.036299492863852,27,0.896531207390823,1.44009944240105
"TNF 2",0.0754451246566762,0.0341250118235916,2.21084537777416,0.0364197057616062,27,0.896531207390823,1.43866356723487
"KDR",0.000359361890251584,0.000162675591848967,2.20907074114245,0.0365575030506288,27,0.896531207390823,1.43702347509265
"RELN",5.06946551054756e-05,2.29497861089705e-05,2.20893802080623,0.0365678274493142,27,0.896531207390823,1.43690084099644
"MXRA7",0.00187707767335754,0.000849790355134408,2.20887147284774,0.0365730052484945,27,0.896531207390823,1.43683935168785
"METTL1",0.0270963482233133,0.0122704078390389,2.20826793850364,0.036619993809037,27,0.896531207390823,1.43628173345598
"BGN",0.00465095844458915,0.00210739051627341,2.20697512334526,0.0367208303571357,27,0.896531207390823,1.43508750678875
"ACHE",0.0010809134040514,0.000490078819644048,2.20559093909932,0.0368290714376704,27,0.896531207390823,1.43380923076712
"IL17RB",0.00827812020612194,0.00375642058293467,2.20372560083641,0.0369753938248251,27,0.896531207390823,1.43208719163702
"KERA",0.00040164680461195,0.00018272376256531,2.19810931524788,0.0374191258772243,27,0.896531207390823,1.42690636197583
"STK10",0.00179668496536631,0.00081954631876344,2.19229215510016,0.0378837899122777,27,0.896531207390823,1.42154658046982
"OMD",1.74852736779798e-05,7.98450428065669e-06,2.18990097110221,0.0380762979955413,27,0.896531207390823,1.41934528293105
"CCL28",0.0103787969114938,0.00475399495351839,2.18317373345391,0.0386226309185755,27,0.896531207390823,1.41315814602781
"JAKMIP3",0.0479341001818044,0.0220074254013961,2.17808759123471,0.0390403654901405,27,0.896531207390823,1.40848612518546
"SEPTIN10",0.054091273456516,0.0248446127542888,2.17718319828425,0.0391150697196938,27,0.896531207390823,1.40765589131975
"ALPL",0.0123522206861544,0.0056773528218836,2.17570073125317,0.0392378022306016,27,0.896531207390823,1.40629532610994
"CASP10 3",0.00354225232490333,0.00162958136574154,2.17371921364075,0.0394023922887741,27,0.896531207390823,1.40447740948729
"ARSA",0.0071454179451792,0.00328745588988143,2.17354032556675,0.0394172817478366,27,0.896531207390823,1.40431332837263
"SNTN",0.0691250711305432,0.0318232276354692,2.17215776860731,0.0395325275822014,27,0.896531207390823,1.40304541738206
"FUCA1",8.98745854603251e-05,4.14002498558777e-05,2.17087060520639,0.0396400942153611,27,0.896531207390823,1.40186532196772
"PSMB3",0.0248533761228445,0.0114625647250619,2.16822122439185,0.0398623290869544,27,0.896531207390823,1.39943732981864
"IFNAR1 2",0.00554242616582825,0.00255840896358884,2.16635660862192,0.0400194078770041,27,0.896531207390823,1.39772934142825
"PLXNB2",0.000322019108732105,0.000148659638103885,2.1661502263787,0.0400368280920665,27,0.896531207390823,1.39754033670418
"PSMG2",0.032321949421368,0.0149351890979504,2.16414731741184,0.0402062433221604,27,0.896531207390823,1.39570650338735
"APOA4",2.64916058669949e-05,1.22488794742842e-05,2.16277790328596,0.0403224454603483,27,0.896531207390823,1.39445313683711
"RAB27A",0.0207695731124681,0.00963362641207888,2.15594545854785,0.0409067388942392,27,0.896531207390823,1.38820514129577
"GGH",0.000283413173988073,0.000131497933593607,2.15526713038669,0.0409651610135009,27,0.896531207390823,1.38758533380745
"DHRS9",0.00136531742982217,0.000634062255162813,2.15328608303862,0.0411362113626081,27,0.896531207390823,1.38577570924024
"TPRKB",0.0254067718106498,0.0118366378693728,2.14645172818792,0.0417312479069126,27,0.896531207390823,1.37953862820507
"NGF",0.0714515991120447,0.033357537308547,2.14199263126469,0.042123635232145,27,0.896531207390823,1.37547415664286
"PAXIP1",0.0560707233159227,0.0261841901832039,2.14139612199616,0.0421763765763946,27,0.896531207390823,1.37493073375898
"RAB13",0.0094689906090272,0.00442211912803719,2.14127895130453,0.0421867433741456,27,0.896531207390823,1.37482399889465
"HLF",0.0485873225475329,0.0227650602257979,2.134293608961,0.0428089241523642,27,0.896531207390823,1.3684656864512
"SAR1A 2",0.0460507262901591,0.0216151924335568,2.13047958891483,0.043152097974034,27,0.896531207390823,1.36499808485267
"PTPRU",0.000174125691486037,8.17595938088574e-05,2.12972794230264,0.0432200189252437,27,0.896531207390823,1.36431504728325
"PHOSPHO2",0.0105215630696703,0.00497327063575211,2.11562246261691,0.0445125175104955,27,0.896531207390823,1.35151784247332
"GSTZ1",0.035924032200352,0.0169890041228272,2.11454608761221,0.0446125530197474,27,0.896531207390823,1.3505429228991
"MARCO",0.112466864749253,0.0532423552025957,2.11235705710799,0.0448166164713698,27,0.896531207390823,1.34856093457654
"ACHE 2",0.0358401113935382,0.0169913926112768,2.10930982606758,0.045102072011954,27,0.896531207390823,1.34580350595602
"CGGBP1",0.0184817906520387,0.0087633342988982,2.10899071308537,0.0451320594039237,27,0.896531207390823,1.34551484890055
"SAMHD1",0.0611175425525629,0.0289833039473214,2.10871550957914,0.0451579348885903,27,0.896531207390823,1.34526592695515
"FAM151B",0.0585325724413105,0.0278014470111149,2.1053786307565,0.0454727354869785,27,0.896531207390823,1.34224891931224
"INPP5F",0.0320546212695573,0.015234650843654,2.10406011916641,0.0455976632644505,27,0.896531207390823,1.34105741297938
"CNGA2",0.0365227744602516,0.0173994716170865,2.09907376867615,0.0460728928048025,27,0.896531207390823,1.33655451859774
"SCUBE1",0.000473076171415993,0.000225527718510836,2.09764092209918,0.0462102675585285,27,0.896531207390823,1.33526151689882
"MAN1B1",0.00772839903757888,0.00368713913736096,2.09604214803524,0.046363982305283,27,0.896531207390823,1.33381926858997
"ARFGAP1",0.012353892688892,0.00593487328900803,2.08157648652291,0.047775667441891,27,0.896531207390823,1.32079323699288
"TRIM54",0.00689845246506492,0.00331595054105966,2.08038460756426,0.0478936727077414,27,0.896531207390823,1.31972185797625
"HDAC8",0.00846853425872931,0.00407911591680389,2.07607099956224,0.0483229274160331,27,0.896531207390823,1.31584676391261
"KLK5 2",0.00591664068966554,0.00285060383925011,2.07557451800177,0.0483725524457264,27,0.896531207390823,1.3154009958481
"FTCD",0.0281755553821418,0.0136099287446028,2.07022063898131,0.048910581629904,27,0.896531207390823,1.31059717264885
"PDP1",0.080277126179259,0.03879826868222,2.06909042351283,0.0490248394482517,27,0.896531207390823,1.30958381993152
"SCGB2A1",0.00259906790622291,0.0012579064759836,2.06618532923174,0.0493196173427824,27,0.896531207390823,1.30698030163354
"SPTLC1",0.00710906943186623,0.00344922470331677,2.06106300497911,0.0498432194411056,27,0.896531207390823,1.30239391377363
"CBLN1",7.23721668696221e-05,3.51189541641777e-05,2.06077226933607,0.0498730860417816,27,0.896531207390823,1.30213375772008
"CTSO",0.000903147109882158,0.000438774999744638,2.05833766829874,0.0501238121639934,27,0.896531207390823,1.29995590617696
"RFFL",0.00584024936386044,0.00284916938718148,2.04980770540914,0.0510111277219891,27,0.896531207390823,1.29233507525291
"WFDC8",0.0325294291298707,0.0158943490266097,2.04660342335576,0.0513480355856592,27,0.896531207390823,1.28947616648982
"ROR1 2",0.000405699498961044,0.000198551125243115,2.04329992320259,0.0516974420691803,27,0.896531207390823,1.28653094477303
"ARFIP2",0.0321411167353298,0.0157310665364388,2.04316195986327,0.0517120800428744,27,0.896531207390823,1.28640799301551
"A2M",0.000301786463794181,0.000147746519694176,2.04259609240783,0.0517721573246408,27,0.896531207390823,1.28590373776749
"DCUN1D3",0.0255794721198143,0.0125271362420583,2.04192495599548,0.0518434911254472,27,0.896531207390823,1.28530576089003
"ADAM15",0.00950760411255835,0.00466315070812884,2.03887987063867,0.0521682439080256,27,0.896531207390823,1.28259378229028
"AMY2B",0.0292206183348245,0.0143460783483667,2.03683666192659,0.0523871586075916,27,0.896531207390823,1.28077515632412
"C1QA|C1QB|C1QC",5.01996171489463e-05,2.4684364721878e-05,2.03366048567796,0.0527290797818275,27,0.896531207390823,1.27794980782958
"RDH10",0.027056696988735,0.0133166740228296,2.03179089180602,0.0529312685397194,27,0.896531207390823,1.27628769767322
"SPATC1L",0.00219959910918717,0.00108310933892517,2.03081907812739,0.0530366372572012,27,0.896531207390823,1.27542401980198
"WBP2",0.0250996245752032,0.0123706636938822,2.0289634571196,0.05323834896533,27,0.896531207390823,1.27377542138603
"DEFB136",0.0846541365725739,0.0418233594500582,2.02408744026554,0.0537716294220789,27,0.896531207390823,1.26944680305616
"DAG1 2",0.0635118410334368,0.0314122331332297,2.02188239098004,0.0540143404863093,27,0.896531207390823,1.26749092226498
"CSAG2",0.14470775661649,0.0715761966237984,2.02173017626332,0.0540311305727868,27,0.896531207390823,1.26735594498374
"PCSK7",0.00665806306897033,0.00329465205418339,2.02086987016315,0.0541261137361354,27,0.896531207390823,1.26659315420474
"TLR4|LY96",0.00569575713846683,0.00282002922886367,2.01975110050967,0.054249853901823,27,0.896531207390823,1.26560142705948
"VSIG10",0.0691006873472905,0.0342317982164932,2.01861108523353,0.0543762013412469,27,0.896531207390823,1.26459113500078
"LIN7B 2",0.00785644123310035,0.00389460865161331,2.0172607663278,0.0545261934080013,27,0.896531207390823,1.26339482029603
"COL20A1",0.157782011567435,0.0782711212800095,2.0158394180017,0.054684470615812,27,0.896531207390823,1.26213598780554
"VSIR",0.0178201258784304,0.00884767989211416,2.01410156060384,0.0548785454068373,27,0.896531207390823,1.26059740841931
"CTSB",0.00134142765969574,0.000666111535535266,2.01381838946507,0.0549102261141514,27,0.896531207390823,1.26034676791098
"PLOD3",0.000138032311889951,6.85570907773199e-05,2.01339220093649,0.0549579378500795,27,0.896531207390823,1.25996957138397
"CAMK4",0.0720050917638848,0.0358037712363078,2.01110355913754,0.0552147783605591,27,0.896531207390823,1.25794466680978
"GSK3B 2",0.0339910637741729,0.0169165393850153,2.00933908529082,0.0554135184030228,27,0.896531207390823,1.2563842740504
"MTSS2",0.0182904517663505,0.00910977144934758,2.0077838250992,0.0555892177542764,27,0.896531207390823,1.25500943726548
"MPZ",0.0164054323761699,0.00821359830633998,1.99735021902723,0.0567806900755671,27,0.896531207390823,1.2457993336455
"MFNG",0.0126175773241358,0.0063193808352732,1.99664771803397,0.0568617165823265,27,0.896531207390823,1.24518003365403
"C8G",0.000324220404005194,0.000162517285079281,1.99499027963105,0.0570532900509074,27,0.896531207390823,1.24371930637714
"CNTFR",8.93201333470945e-05,4.4792128356029e-05,1.99410335309668,0.0571560383131926,27,0.896531207390823,1.2429378813217
"SPECC1",0.0232093339509707,0.0116487449937977,1.99243214297577,0.0573500875066655,27,0.896531207390823,1.24146591510128
"LILRB2",0.0043295349209085,0.00217620468668796,1.98948883227421,0.0576932570753077,27,0.896531207390823,1.23887494223611
"BAGE3",6.81106435529914e-05,3.43052283247841e-05,1.98543041043643,0.0581694092488492,27,0.896531207390823,1.23530534674431
"HRC",0.10616765975024,0.0535341005980113,1.98317817174991,0.058435143196842,27,0.896531207390823,1.23332588737266
"C1S",2.51587578931669e-05,1.27008505956954e-05,1.98087188756427,0.0587083613404919,27,0.896531207390823,1.23130004141954
"RFESD",0.0536007319027695,0.0270817653530459,1.97921853335684,0.0589049206523152,27,0.896531207390823,1.2298484246885
"ZNF134",0.0621475771417868,0.0314873195846725,1.97373348895786,0.0595611665110692,27,0.896531207390823,1.22503680513814
"BTC 2",3.25636785570406e-05,1.65059847437668e-05,1.97284070369311,0.0596685883832333,27,0.896531207390823,1.22425423640802
"MSMB",0.0103311389731779,0.00524281027748776,1.97053458477012,0.0599468547186421,27,0.896531207390823,1.22223359845624
"GALNT14",0.00260835662271623,0.00132505294712635,1.96849237486924,0.0601942288295298,27,0.896531207390823,1.22044514508165
"TBPL1",0.0130728780312278,0.00664322087722606,1.96785238257598,0.0602719359720549,27,0.896531207390823,1.21988485849928
"CD8A|CD8B",0.0268774443868186,0.0136603797949893,1.9675473735128,0.0603090008499936,27,0.896531207390823,1.21961786650382
"AZGP1",7.19507441193794e-05,3.66402850239343e-05,1.96370590655557,0.0607775362966777,27,0.896531207390823,1.21625690863982
"LIFR",0.00210800059587583,0.00107426878655077,1.96226551703521,0.0609540402831676,27,0.896531207390823,1.21499750227644
"TUFT1",0.00320092722375128,0.00163147079507994,1.96198867512945,0.0609880157784856,27,0.896531207390823,1.21475549601552
"CUL1",0.0284198332166443,0.0144973768372888,1.96034313901157,0.0611903081600313,27,0.896531207390823,1.21331735965081
"ACBD7",0.0375790146149787,0.0191830654364147,1.95896817114763,0.0613597902035626,27,0.896531207390823,1.21211613396114
"CD14 2",6.86195501610926e-05,3.50697688435078e-05,1.95665818235912,0.0616454534238056,27,0.896531207390823,1.21009894868327
"GCK",0.0152954478305417,0.00785729686644513,1.94665520350408,0.0628959797813373,27,0.896531207390823,1.2013771131331
"MAPKAPK5 2",0.0392287074489734,0.0201770909498044,1.94422018251118,0.0632037408640754,27,0.896531207390823,1.19925721620265
"IL11RA",0.0302064675338392,0.0155735767895161,1.93959730266805,0.0637916573055898,27,0.896531207390823,1.19523611474368
"AKIRIN2",0.0120524880983959,0.00621729455411058,1.93854223786573,0.0639265050730094,27,0.896531207390823,1.19431903823775
"PRSS27",0.00137972265206812,0.000712908847458527,1.9353423049619,0.0643370161937788,27,0.896531207390823,1.19153908456905
"MAEA",0.0747379869502092,0.0386471441966545,1.93385535991761,0.0645285566276175,27,0.896531207390823,1.19024804906724
"FGL1",0.007128759515027,0.00368900762663264,1.93243284821674,0.0647122640459824,27,0.896531207390823,1.18901340553282
"ETS2",0.016712131236366,0.00864944829047474,1.93216152928162,0.0647473549107664,27,0.896531207390823,1.18877796888567
"ERMAP",0.0258111149809754,0.0133666298036881,1.93101143370138,0.0648962867503858,27,0.896531207390823,1.18778015204328
"CA10 2",0.000484993108737231,0.000252138979554503,1.92351499793547,0.0658744020109596,27,0.896531207390823,1.18128331416299
"ROR1",0.00042838769001506,0.000223130308576705,1.91989915107294,0.0663507778894831,27,0.896531207390823,1.17815398114725
"SLC25A38",0.0636104521372056,0.0331823289649839,1.91699781544362,0.0667351928540867,27,0.896531207390823,1.17564508015252
"SNAP23",0.0291905778171268,0.0152371705149206,1.91574792633204,0.0669013965187747,27,0.896531207390823,1.17456481655105
"VCAM1 2",0.00217831346981788,0.00113803374201245,1.91410271014095,0.0671207195754686,27,0.896531207390823,1.17314339624997
"CA10",0.000289489920590663,0.000151256552501632,1.9139000314551,0.0671477819602527,27,0.896531207390823,1.17296832846559
"THRB",0.000859909234600653,0.000449466252040459,1.91317864399583,0.0672441814945372,27,0.896531207390823,1.17234528833876
"HBZ",0.0164224092487937,0.008585975220528,1.91270168233537,0.0673079845460809,27,0.896531207390823,1.1719334136569
"SDCBP2",0.000533496120792302,0.000278978874504035,1.91231727398981,0.0673594452070443,27,0.896531207390823,1.17160149847562
"CES1 2",0.0370233323719308,0.0193613339099083,1.91223045603195,0.0673710722600918,27,0.896531207390823,1.17152654047669
"EPHB1",0.00120409530454934,0.000630063953927211,1.91106838765204,0.0675268704063498,27,0.896531207390823,1.17052337758247
"NUCB2",0.000570630143825089,0.000298768716004655,1.9099394054905,0.0676785336789938,27,0.896531207390823,1.16954905927784
"None 11",0.0281653814226481,0.0147476205371036,1.90982547671245,0.0676938549435984,27,0.896531207390823,1.16945075354844
"MICB",0.0130380747951833,0.00682833490082433,1.90940763517755,0.0677500726256147,27,0.896531207390823,1.16909023490541
"RELL1",0.0662853047154933,0.0347213970115761,1.90906214670435,0.067796586460809,27,0.896531207390823,1.16879217218832
"RAB14",0.00279602232992031,0.00146497794306926,1.90857640085856,0.0678620305543233,27,0.896531207390823,1.16837314962246
"NPS",3.11599314561717e-05,1.63409265421901e-05,1.90686442263361,0.0680931233494255,27,0.896531207390823,1.16689674480079
"DUSP10",0.0625433833030646,0.0328011486511233,1.90674369267622,0.0681094460574612,27,0.896531207390823,1.1667926518737
"LINGO3",0.000304132287784796,0.000159568237722863,1.90597008605817,0.068214118788802,27,0.896531207390823,1.16612572684703
"FBXL4",0.0124330587766268,0.00653251843028088,1.90325659381143,0.0685823770726592,27,0.896531207390823,1.16378746626616
"AMY2A",0.000152329677321712,8.01226959990391e-05,1.90120508830031,0.0688619438075046,27,0.896531207390823,1.16202072236677
"ULBP1",0.00861869683246498,0.00454506927019733,1.89627403238472,0.0695379833825155,27,0.896531207390823,1.15777790810983
"SVEP1",0.00116545248338451,0.000614858208604067,1.89548170143239,0.0696471478976348,27,0.896531207390823,1.15709666355704
"ST8SIA2",0.0294712699488249,0.0155519318955302,1.89502308438577,0.0697104026641475,27,0.896531207390823,1.15670240866627
"MAN1C1",0.000206882100076365,0.000109197968691655,1.89455996805712,0.0697743287444344,27,0.896531207390823,1.15630433289724
"SEC13",0.00346564338451774,0.00183034152458519,1.89344083493006,0.0699290185585049,27,0.896531207390823,1.15534256696377
"ADAM9",0.00113447014133749,0.00060057608459573,1.8889698914687,0.0705499873253054,27,0.896531207390823,1.15150305993303
"SPON2",0.000400187645702971,0.000212015235010473,1.88754192915996,0.070749324991256,27,0.896531207390823,1.1502776993227
"USP11",0.0193906932950682,0.0102855614241462,1.88523431006371,0.0710724945910318,27,0.896531207390823,1.14829844088082
"ARL6",0.0105321587494063,0.00558872451048283,1.88453711211762,0.0711703855356458,27,0.896531207390823,1.14770068155891
"ANP32A",0.0902608237965283,0.048028501283945,1.87931793380154,0.0719069205596155,27,0.896531207390823,1.14322930966975
"FUT2",0.0325084834638152,0.0173033121131438,1.87874340191329,0.0719884022166485,27,0.896531207390823,1.14273746549963
"BTN3A2",0.000108639520084304,5.78731404497325e-05,1.8772010511278,0.0722075393200253,27,0.896531207390823,1.14141745458907
"PSMA4",0.0345419145839978,0.0184079556522776,1.87646663412751,0.0723120886924831,27,0.896531207390823,1.14078909394228
"PEF1",0.00157389244835234,0.00083958730919147,1.87460247567107,0.0725780551003832,27,0.896531207390823,1.1391946739212
"RBL2",0.0232834699122636,0.0124368160451671,1.87214073342441,0.072930581956082,27,0.896531207390823,1.13709032093163
"CSH1|CSH2",0.0153456662492631,0.00822564631664405,1.86558790136796,0.0738762123534069,27,0.896531207390823,1.13149537901662
"FAM92A",0.052196327935592,0.0279909600435875,1.86475661621866,0.0739969306584076,27,0.896531207390823,1.13078629413067
"FGFR1",1.63322049952094e-05,8.76064718953858e-06,1.86426923055551,0.0740677877577397,27,0.896531207390823,1.1303706265777
"SECTM1",0.00269806216820239,0.00144969768920252,1.86112055520112,0.0745269672864055,27,0.896531207390823,1.12768655108394
"IRF6",0.0133304394305974,0.00716429063363035,1.86067820420658,0.0745916736906489,27,0.896531207390823,1.12730964802359
"FSTL1",3.74730041249623e-05,2.01644151180426e-05,1.85837297564026,0.0749296672036369,27,0.896531207390823,1.1253461962948
"FZD1",0.00320594627118616,0.00172696524824634,1.8564046233366,0.0752193168854609,27,0.896531207390823,1.12367061500059
"FAXDC2",0.0544423153975646,0.029335333875578,1.85586145460197,0.0752994164845814,27,0.896531207390823,1.12320838925094
"REG1A",0.000263977127605778,0.00014232426235657,1.85475844550261,0.0754623014767723,27,0.896531207390823,1.12226995366165
"ICAM2",0.0336595583286098,0.0181478329538237,1.85474256977431,0.0754646481229072,27,0.896531207390823,1.12225644864522
"NCBP1",0.0132946241081762,0.00716920621591322,1.85440670944387,0.075514307602765,27,0.896531207390823,1.12197075533451
"TNFSF13B",0.00990553450465766,0.00535103483227287,1.85114371614925,0.0759982398488581,27,0.896531207390823,1.11919646604527
"NDE1",0.0437823479493371,0.0236666491804251,1.84995973090901,0.0761744981614047,27,0.896531207390823,1.11819039823362
"NDRG2",0.00471609657349395,0.00255375490692507,1.84673030317248,0.0766570575066061,27,0.896531207390823,1.11544785522477
"ITGB7",0.0121930073932043,0.00660254741804424,1.846712582462,0.0766597127109149,27,0.896531207390823,1.11543281263578
"DPP7",0.00114409167485374,0.000619572841327452,1.84658138404274,0.0766793734603205,27,0.896531207390823,1.11532144435732
"APOA2",0.00123816046031678,0.000670951017790042,1.84538129831742,0.0768594148159826,27,0.896531207390823,1.1143029264441
"ARSK",0.000310396095986639,0.000168209121970219,1.84529883011692,0.0768718004129321,27,0.896531207390823,1.11423294720906
"SVEP1 2",0.00438032510212453,0.00237452476764123,1.84471653520624,0.0769593022633173,27,0.896531207390823,1.11373887839962
"NID2",0.00139391983324539,0.0007582047096198,1.83844786976378,0.0779067636548679,27,0.896531207390823,1.10842483641635
"SIGLEC1",0.117151336004509,0.0637506105429072,1.83765041631501,0.0780280120696734,27,0.896531207390823,1.10774945752339
"CPB1",0.000111534062954426,6.06966881388138e-05,1.83756422919396,0.0780411260997398,27,0.896531207390823,1.10767647255053
"MATN3",0.000124014574255055,6.75213347198672e-05,1.83667243500987,0.078176931171639,27,0.896531207390823,1.10692138175977
"FAM241A",0.0496488452885028,0.0270576162282958,1.83493050051401,0.0784427867129196,27,0.896531207390823,1.10544698623646
"S100A5",0.0158381865447853,0.00864128658733074,1.83285051186777,0.0787612582615146,27,0.896531207390823,1.10368735434616
"PLD3",0.00176243992424473,0.000962186636227111,1.83170276730878,0.0789374691231045,27,0.896531207390823,1.10271680197762
"AMY2B 2",0.00153552649478049,0.000838558639926305,1.83114981072217,0.0790224847447159,27,0.896531207390823,1.10224931869465
"DLK1 2",0.00324718061049099,0.00177344814072575,1.83099834493167,0.0790457859886996,27,0.896531207390823,1.10212127779548
"DGKB",0.024067046478763,0.0131538114467535,1.82966333189327,0.0792514186224103,27,0.896531207390823,1.10099295504875
"NKIRAS1",0.0257799479575971,0.0141037452626388,1.82787957932627,0.0795268907278439,27,0.896531207390823,1.09948599687752
"KIR2DS2",0.0404444173315521,0.0221439982886067,1.82642794695126,0.0797516811313407,27,0.896531207390823,1.09826015343229
"ENOX2",0.0429950578496199,0.0235681644024826,1.82428538410445,0.0800844652978721,27,0.896531207390823,1.09645171974251
"GLCE",0.00292161266625428,0.00160159809800396,1.82418589900639,0.0800999464147521,27,0.896531207390823,1.09636777444991
"CD8A",0.000638012545538039,0.000349846967871219,1.82369036787792,0.0801770956326223,27,0.896531207390823,1.09594967985865
"C14orf93",0.000240655033152566,0.000132060781544401,1.8223050805712,0.0803931107298008,27,0.896531207390823,1.09478116642849
"PTHLH",0.00907653272142902,0.00498238882927377,1.82172307951967,0.0804840146681345,27,0.896531207390823,1.09429036846196
"GALNS",5.53833390030513e-05,3.04025594539336e-05,1.82166699112846,0.0804927799051191,27,0.896531207390823,1.09424307352024
"MTAP",0.018984865671941,0.0104266390448442,1.82080396092052,0.0806277540191836,27,0.896531207390823,1.09351543781519
"TLR3",0.0130011729810236,0.00714536914638259,1.81952432613024,0.0808282420390791,27,0.896531207390823,1.0924368667171
"JAG1",0.00412032147561307,0.00226643900250827,1.81797148348272,0.0810721116139554,27,0.896531207390823,1.09112851514918
"TNFSF15 2",0.00487054170290581,0.00267934034129129,1.81781374610979,0.0810969192319408,27,0.896531207390823,1.09099564376642
"CADM1",0.000478639507907495,0.00026355833331087,1.81606668206895,0.0813721202002139,27,0.896531207390823,1.0895243680494
"FAM241B",0.000590888114720693,0.000325822691794678,1.81352658854421,0.0817736744214998,27,0.896531207390823,1.08738648720413
"EFNA1",3.20887559615122e-05,1.77285272730619e-05,1.81000685884779,0.082332912948623,27,0.896531207390823,1.08442651892428
"DUT",0.00538957173182388,0.0029796549349925,1.80879056448106,0.0825269291844574,27,0.896531207390823,1.0834043146272
"WNT7A",0.0715738546607084,0.0395962084867876,1.80759364080505,0.0827182391190138,27,0.896531207390823,1.08239871928199
"CETN2",0.0088806254428584,0.00491408200871361,1.80717892520136,0.0827846139292079,27,0.896531207390823,1.08205037223154
"DMRTC2",0.019173379462625,0.0106122340151799,1.80672414829894,0.0828574531300801,27,0.896531207390823,1.08166842016338
"C1S 2",2.75234964963227e-05,1.52394564245764e-05,1.80606812536542,0.0829626218718166,27,0.896531207390823,1.08111753137228
"LIPG",0.00456660242238224,0.00252912174373736,1.80560798770961,0.0830364561676469,27,0.896531207390823,1.08073119393297
"RAB43",0.00368130713851818,0.002039934072994,1.80462064301674,0.0831950773924772,27,0.896531207390823,1.07990236991758
"PHYH",0.00867586358274721,0.00480899544374561,1.80409062230048,0.0832803348680013,27,0.896531207390823,1.0794575372075
"DOCK2",0.0123540928790977,0.00685032834377876,1.80343076406218,0.0833865824874701,27,0.896531207390823,1.07890382490714
"IL18BP",0.00186668722806599,0.00103572589051496,1.80229850886307,0.083569164818134,27,0.896531207390823,1.07795393810671
"ANGPTL1",0.000357336114245352,0.000198448699035061,1.80064730070223,0.0838360465785315,27,0.896531207390823,1.07656920972116
